Paaneach Raza, Noach 34	לחיו"ת זר"ע, בגימט' ל"א הטריפו"ת דמינה למדנו למעוטי טריפה בזבחים דק"ח במקום הזכור:	Genesis 7:3-4
Paaneach Raza, Noach 35	שבעה שבעה, הקשה רבינו בכור שור ל"ל ז' זכרים הלא יספיק זכר א' לכמה נקבות כל מין ומין כפי שבכחו לעבר נקבות כאשר למדנו משילוח דורן יעקב לעשו וכ"ש לעופות שתרנגול א' יספיק להרבה נקבות יותר ויותר, וי"ל שמכח קושיא זו הבין נח להקריב עולות דוקא שבאות זכרים כדכתיב אם עולה קרבנו זכר תמים וגו' וכן עשה כמו שנאמר ויעל עולות במזבח, ג"ן:	NULL
Paaneach Raza, Noach 36	(ואולי גם דעת רש"י כן הוא אלא שר"ל שהקריב גם הנקבות היתרות, אבל עכ"פ קשה למה א"כ בטמאים ג"כ לא צוה ליקח נקבות כפי כח זכרים לעבר כדי לחיות זרע ביותר כפי טבע ומנהג העולם שהרי השתא לפ"ז נקבות היתרות בטהורים לכך באו, ועוד למה א"כ בטהורים עצמם צוה ליקח ז' ז' דהיינו זכרים ונקבות בשוה הי"ל ליקח נקבות לפעמים פחות ולפעמים יותר הכל כפי כח זכר המין ההוא לעבר נקבות דבמה שישארו ז' נקבות לזכר א' או שנים הבלתי נקרבים ונשארים לעולם לחיות זרע לא יכוין המספר לא למין הפחות בכחו לעבר ולא למין היותר בכחו לעבר כפי חשבון המינים הכתוב בדורן של יעקב לעשו, ואם באולי לא כוון כאן הכתוב לזה כלל א"כ למה יותר מן נקבה אחת, לכן י"ל דודאי לא כיונה דעת עליון בכאן בהרבות הנקבות לשום כח העיבור כלל דלא יהא אלא מתחלת בריאת העולם שמסתמא לא ברא כ"א זכר א' ונקבה אחת מכל מין ומין כמו באדם דאף שגם הוא בכח לעבר כמה לא ברא לו תחלה אלא אחת דל"ל יתרון בריאה ללא צורך מתחלה רק שבעופות כל זכרי' ונקבות היתרים מזוג א' הכל להקרבה כיון דקי"ל אין תמות וזכרות בעופות, ומכיון שכן הוא לכן גם בבהמות אף שאין הנקבות קרבים לעולה ציוה אגב ליקח ג"כ נקבות שוה לזכרים, או משום להקריב גם הנקבות ושלא לעולות, ועיי"ל יותר מיושב שבכולן רצה הקב"ה לבחון אם יכשרו לקרבן במה שישמרו מצותו ית' דלא לשמש בתיבה שאף הם נאסרו כפירש"י על ושרצו בארץ וא"כ הלא הזכרים הוצרכו עכ"פ לקרבן והנקבות לבחון הזכרים גם בזה מלבד שלא השחיתו את דרכם כבר דמה שלא ישמשו בתיבה בשאינה מינן אין בחירה לזה דגם כבר הושלמו בכך כולם כי היו משלא דבקו אלא במינן, וגם כיון שגם בן זוגה במעמד שלא יניח לבא על בת זוגו במוחש גם פה עמנו היות בפעל הטבעי מתרנגול וזולתו מהמינין שמוחין בזכר זולתם ומתקוטטים להעבירו מלבא על בת זוגם גם באיזה מינין הנקבה בעצמה אינה מקבלת כי אם בן זוגה כפירש"י בשה"ש בתורים לכן הוצרך לבחי' זו לייחד גם להמוכנים להקרבה לכ"א נקבה מיוחדת לו לבת זוג לעצמו):	NULL
Paaneach Raza, Noach 37	ומי המבול היו וגו', פי' ר"י חסיד בשם אביו שהמבול הי' ע"י רעמים וברקים וקולות ואח"כ נבקעו העננים ונפלו המים כאחד (והוא מתנגד לפירש"י):	Genesis 7:10
Paaneach Raza, Noach 38	ויסגור ה' בעדו, מלמד שחתם הפתח בשמו הגדול שלא יכול להפתח, וא"ת למה לא סגר נח בעצמו, וי"ל שלא ידע את מי להכניס כי באו הכל להנצל וכשקלטה התיבה אותן הכשרים שגזרה חכמה עליונה סגר השי"ת בעדו:	Genesis 7:16-17
Paaneach Raza, Noach 39	ויסכרו מעינות תהום, פירש"י דלא כתיב כאן כל לפי שנשתיירו חמי טברי' וכיוצא בו, וקשה למ"ד שלא ירד המבול בא"י א"כ מהיכן באו חמי טברי' ומ"ד בזבחים דבא"י מתו בהבלא א"כ איך נמלט עוג על התיבה כפירש"י ממדרש רבה על ויבא הפליט בפרשת לך לך (וי"ל דלהכי כתב רש"י וכיוצא בו כדי ליישב מה שלא נכתב כאן כל גם למ"ד שבא"י לא ירד המבול אשר לא יוכל לתרצו בחמי טברי' אליבי' כנזכר ויתורץ בכיוצא בו, כלומר על שאר חמין שבחו"ל שנשתיירו, ובאמת לדידי' חמי טברי' אולי מקדם הי' או אגב נמשכו לשם למעלת א"י, וגם פליטת עוג לא קשיא דיכול להיות נמלט בטרם התגבר הבלא בא"י כמו למ"ד שירד המבול בא"י שצריכין לומר ג"כ שנמלט קודם תגבורת המים כ"כ):	Genesis 8:2
Paaneach Raza, Noach 40	ויהי מקץ ארבעים יום וגו' וישלח את העורב וגו', פירש"י מ' יום משנראו ראשי ההרים, ותימה הלא ז' ימים אחר שמיאן העורב בשליחותו שלח את היונה ראשונה, ובשליחות ראשונה שלה כתיב ולא מצאה היונה וגו' ואיך אפשר שבארבעים ושבעה ימים אחר התראות ראשי ההרים בא' באב עד שחרבו המים בתחלת תשרי לא הי' כי אם ס"א יום כפירש"י, לכן נראה כמו שמפורש בסדר עולם פ"ד מקץ מ' יום משהתחילו המים לחסור שהוא בא' בסיון כפירש"י בחשבונו אשר מאז עד א' באב שבו נראו ראשי ההרים יש ס' יום, הנה כלו מהם מ"ז עד שילוח ראשון של יונה אשר אז בודאי עדיין לא מצאה מנוח כי מים על פני וגו' שהרי הי' זה י"ג או י"ד יום קודם שנראו ראשי ההרים שוב המתין עוד ז' ימים עד שלחו היונה שנית נמצא זה הי' ו' או ז' ימים קודם שנראו ראשי ההרים אשר על נכון יתכן אז והנה עלה זית וגו' כי לא גבהו אז המים למעלה מכל ההרים כי אם בערך אמה וחצי כי חסרו בד' ימים אמה אחת כפירש"י וא"כ ודאי היו אז גלוים הרבה והרבה אילנות אף אם נודה לדברי הרמב"ן שאין נמצאים בראשי ההרים עצמן כי אם בשיפועיהן וזהו וידע נח כי קלו המים קלות בעלמא אבל עכ"פ גבהו עוד למעלה מן ההרים כנזכר רק שקלו קצת:	Genesis 8:6
Paaneach Raza, Noach 41	ותנח התיבה בחודש השביעי וגו', מוכיח רש"י שבס' יום חסרו המים ט"ו אמה, אמה לד' יום, וקשה שמאז שנראו ראשי ההרים עד שחרבו המים לא היו כי אם ס' או ס"א יום כנזכר דהיינו מא' באב עד א' בתשרי לר"א וכי לא הי' שום הר גבוה יותר מט"ו אמה עד שיכלו כל המים לגמרי מראשי ההרים ולמטה בתוך ס' יום, וי"ל שהיו הרים גבוהים יותר ויותר אלא שמראשי ההרים ולמטה אין כ"כ מים מפני עובי ההרים המפסיקים וממעטים בהם וחסרו אז ביום א' יותר מאשר קודם לכן בד' ימים או יותר, ממהור"ר משה בהר"י:	Genesis 8:6
Paaneach Raza, Noach 42	ולא מצאה היונה מנוח, פי' כי בא"י אפי' למ"ד שלא ירד שם מבול לא מצאה מנוח בעבור הבלא שהרי אף להאי מ"ד נמלט עוג מא"י מטעם זה וכנזכר, ומה שנמלט על התיבה אע"פ שירדו עליה גשמים גשמי ברכה היו, מהור"ר משה:	NULL
Paaneach Raza, Noach 43	ד"א ולא מצאה היונה מנוח אפי' לפירש"י אשר כבר נראו ראשי ההרים נוכל לומר דאין זה מנוח לה שאינה אוכלת כ"א עשבים הנמצאים בארץ למטה ובאילנות לא נבילות המושלכים בראשי ההרים כמו העורב:	NULL
Paaneach Raza, Noach 44	עלה זית, פירש"י וכן איתא בפ' עושין פסין אמרה יונה יהיו מזונותי מרורין כזית וכו' משמע שהזיתים מרורין, וקשה הלא אחז"ל ת"ח שבא"י מתוקין כזית, וי"ל דהפרי מתוק והאילן והעלים שנקראו ג"כ זית הם מרורין מאד, וי"מ שגם הפרי מר אבל השמן מתוק ובו נמשלו ת"ח שבא"י מכח טוב שם משמן טוב:	NULL
Paaneach Raza, Noach 45	טרף בפיה, לפי הפשט טרף לשון תלישה ועקירה מחיבורו הוא כלשון ובשר בשדה טריפה דמתרגמינן ובשר תליש מן חיוא חייא טרף שם דבר, ג"ן:	Genesis 8:11
Paaneach Raza, Noach 46	וישלח את העורב וגו' את היונה וגו', פי' רי"ח שאע"פ שלא הי"ל לשלוח כי אם לבטוח שיבא אליו מאמרו ית' ליציאה כמו שבא לביאה אלא ששלח כדי לידע מקודם מתי יפסוק הפורעניות ושיוכל לראות הקרקע כי נח רחמני הי' ועל אפו הי' מוכרח להתנהג קצת באכזריות עם הבע"ח ולפרנסם בצמצום בדוחק בשלא ידע עד מתי קץ הפלאות ושמא לא יספיק לו המאכל שאסף (אבל קשה דגם זה הי"ל לידע ולבטוח כי בודאי כל הקנקלין והקינין שבמדור העליון מדור שבה בני אדם מילא את כולם בפרנסה ומאכל בציווי מכל מאכל וגו' מה שלא הוצרך להם לו ולבניו ולנשיהם דלא לריק ולחנם ציוהו ה' בשטח המדור במדת אורך ורוחב וגובה כי אם כפי אשר יכיל אותם ואת כל המינין וכל פרנסתם די צרכם כפי הידוע לו ית' המשך זמן המצטרך לכך וא"כ פשיטא שמה שאסף יספיק כדי שיעור הראוי להם יום יום, לכן נ"ל לתרץ דאת העורב אשר לא כתיב בי' טעם שילוח בקרא שלחו מטעם ששימש בתיבה ולא נחה דעתו בו להחזיקו עוד אצלו, וקרא מסייעני קצת שלא כתב וישלח את העורב מאתו כמו ביונה כי היונה ראוי' היתה להיות אתו וע"ד שדרשו בזה בפר"א אבל העורב לא כן ע"ד אתו לא אוכל שלא רצה להחזיק אתו במחיצתו עוד מפני שיקוצו אשר עשה ואעפ"כ לא הוכשר בעיניו לשלחו קודם זה הזמן דגם עתה לא שלחו לשילך לאיבוד ולטמיון בשגם הוא ית' שהכל גלוי וידוע לפניו רצה להחיותו עכ"פ ובפרט שהוצרך לחיות זרע עם כי אין בזה כ"כ הכרח דהחיות את זרע כבר הי' אפשר ע"י [כיון] ששימש והטעין לנקבתו שיחלא שנקלט הזרע, ואין סותר לזה מ"ש פ' חלק אר"ל תשובה נוצחת השיבו העורב וכו' עד אלמלי פוגע בי שר חמה או שר צנה לא נמצא העולם חסר ברי' א' שאיבדת או שמא לאשתי אתה צריך וכו' דמשמע שאם ילך הוא לאיבוד יחסר המין ויכלה, דז"א דאפ"ל שהעורב בא לנצחו מ"מ בטענה שמא לא יגדל שיחלא משמושי שבתיבה שהדבר הי' בספק אצלו ולכן הוסיף עוד לומר או שמא וכו' ודוקא בלשון או כי טען עליו ב' טענות בדרך ממ"נ, א' שאמר לנח אם הי' לך איזה טעם נכון לשלחני הלא יבא לידי קלקול בחסרון ברי' א', ואם אין כאן קלקול דקים לך שהזרע בודאי תמיד נקלט יקשה טעם השילוח אם לא שלאשתי אתה צריך כי הוא לא שיער א"ע לחוטא וראוי להרחיק בשביל כך א"כ יכול להיות דהחייאת זרע כבר יש אף בשילך לאיבוד, אבל מ"מ מסתבר טפי דגם נח לא העמיד הדבר לודאי גמור בקליטת הזרע בשימוש התיבה ושיכוין לשילך העורב לאיבוד דמנא ידע אלא שכוון ג"כ שישוב אליו אם לא ימצא מנוח כמו ביונה ולכן קודם ששיער נח אפשרות מציאת מנוח לא שלחו כלל כי אז הי' האיבוד קרוב לודאי דשמא לא יוכל אפי' לשוב משא"כ עתה דסברת מציאתו מנוחה יותר קרובה גם קרוב לשימצא מחי' כדאיתא בפר"א שהיו נבלות אדם מושלכים בראשי ההרים לכן עתה הרחיקו ממחיצתו דאף אם באולי לא ימצא מנוח ומחי' עדיין מ"מ קרוב הדבר שיוכל לשוב לפחות, ולכך נמי אין להקשות למה לא שלח גם את חם ואת הכלב ששימשו גם הם בתיבה דבהם הי' מוכרח האיבוד בודאי אם לא ימצאו מנוח דל"ש כלל שישובו שלכן בכל השילוחין ג"כ לא שלח שום ברי' כי אם עוף פורח, ובפר"א אמרו בעורב שלחו לראות מה בעולם ומצא נבלת אדם מושלכים בראשי ההרים וכו' ור"ל ששלחו לידע אם קלו המים בעלמא כביונה ולמדו סתום מהמפורש, דאלו ביונה הלא פירשו הכתוב בעצמו לומר לראות הקלו המים שכוון לידיעה בעלמא, ולדעתי גם דעת רש"י ז"ל כן הוא ממ"ש על וישלח שביונה אינה לשון שליחות וכו' עד לראות הקלו וכו' ובעורב לא כתב כלום שרצה להמתין עד מקום שהדבר מבואר בפסוק שמכאן יתבאר גם למעלה בעורב כן שנלמוד סתום מן המפורש ודלא כדעת המזרחי ז"ל ע"ש, וכבר העליתי דברי אלו ביותר הביאור בגליון דבריו שם ובודאי הדבר מסתבר שגם בעורב הי' השילוח מטעם זה רק שכתבתי הטעם הא' למי שלא יודה לזה וגם הוא נכון אחוז בזה וגם מזה אל תנח ידך כי אלו ואלו דברי אלקים חיים והרצון בם לכוון האמת ולשם שמים):	NULL
Paaneach Raza, Noach 47	ויפתח נח את חלון התיבה, תימה למ"ד צהר אבן טובה הי' א"כ לא הי' כתיב החלון כלל ומה פתח (וי"ל דמי יכריחנו להודות דלמ"ד זה לא הי' חלון ואם לא נזכר בציווי למעלה בכאן יודיענו הכתוב את זה כדרך הכתוב בהרבה מקומות וענינם להודיע קצת בציווי וקצת בעשיי' כדי שלא לכפול הדברים וכ"כ הרמב"ן ז"ל וזולתו מהמפרשים בהרבה מקומות):	NULL
Paaneach Raza, Noach 48	וישלח ידו ויקחה, תימה למה לא הניחה ליכנס בעצמו, ופי' רבינו בכור שור שרצה לבדוק במשמוש ידו אם קלו המים בהיות טיט ולכלוך בכנפי' או ברגלי':	NULL
Paaneach Raza, Noach 49	יצו"א ושו"ב בגימט' שיב"א בימ"י אלי"ה בעבור שלשליחות זה היו מוכנים כאשר הביא רש"י ממ"ש ואת העורבים צויתי לכלכלך לכן לא נסתגל לשליחות נח (ולכן נכתבו יצו"א ושו"ב מלאים ווי"ן למלאות המספר):	NULL
Paaneach Raza, Noach 50	יצוא" ושוב" עד" יבושת" ס"ת אבד"ת כדאיתא בפ' חלק הנזכר תשובה וכו' אלמלא פוגע וכו' אבדת ברי' אחת:	Genesis 8:12-13
Paaneach Raza, Noach 51	צא מן התיבה וגו', להגיד שבחו של נח שלא רצה לצאת בלי רשות:	Genesis 8:16
Paaneach Raza, Noach 52	אתה ואשתך וגו' פירש"י כאן התיר להם תשמיש המטה וקשה לילף מכאן שדבר שנאסר במנין לזמן מה צריך מנין אחר להתירו אף לאחר הזמן, וי"ל דמהכא ליכא למילף דלא הקציב זמן לאיסורו, ועוד דלולי פירש"י הו"א שלא להתיר תשמיש נכתב אלא לזרזם בפו"ר כי כבר נתרשל נח וחשש להוליד לבהלה ולריק:	Genesis 8:16
Paaneach Raza, Noach 53	היצא אתך, הוצא כתיב בוי"ו להורות אפי' נחש שנתקללה בוי"ו קללות:	Genesis 8:17
Paaneach Raza, Noach 58	(ד"א כי הוצא יחסר ד' ממספר היצא ביו"ד מפני שעל ד' לא יפול ציווי היצא אתך, א' היונה, הלא כבר קדמה לצאת כדכתיב ולא יספה שוב וגו', וחם וכלב ועורב לא יתכן בהם היצא אתך שדרשו בו בדומין לך שלימים ואלו לקו כדאיתא בחלק ולא יצאו שלימים כמו שנכנסו):	Genesis 8:17
Paaneach Raza, Noach 55	למשפחותיהם, בחלק אמרו למשפחותיהם ולא הם, וביאור הדבר הוא שכל החי' ובהמה ורמש שמרו ציווי הש"י בזה ויצאו למשפחותיהם, כלומר לעסוק בהעמיד משפחות משפחות בפו"ר לאפוקי נח וב"ב חששו מלהוליד כנזכר פן יביא עוד מבול עד שנשבע הקב"ה וכדאיתא במדרש רבה (ואני העליתי שם בגמ' ב' פירושים אחרים):	NULL
Paaneach Raza, Noach 56	ד"א מכאן נהגו לצאת משפחות משפחות מבית הכנסת:	NULL
Paaneach Raza, Noach 57	ומוראכם וחתכם וגו', וקשה א"כ אין טורפין ודורסין לב"א וי"ל שכשחוטא מראה הקב"ה את דמותם לעיני החיות בדמות בהמה שנאמר נמשל כבהמות וגו' וסר צלם מעליהם, הר"ר שלמה הבבלי:	NULL
Paaneach Raza, Noach 58	ומוראכם וחתכם וגו', הוצרך לזה עתה מכיון שעד עתה הי' לבם גס בהם בתיבה ויקל בעיניהם לטרפם:	Genesis 9:2
Paaneach Raza, Noach 59	כל רמש אשר הוא חי, תימה חי למעוטי מאי הלא אף נבילות הותרו להם קודם שנצטוית שחיטה, רי"ח:	NULL
Paaneach Raza, Noach 60	(ול"נ דאדרבא לרבותא נקטי' להתיר אף נטילת נשמה, דל"ת דוקא בשמתו כבר דעד השתא לא מיפרשא נטילת נשמה בקרא ולא יספיק לזה מ"ש אח"כ נתתי לכם את כל הכולל הכל דהו"א ריבוי' דכל דומיא דכירק עשב מיירי שאין בו נטילת נשמה וכדי ליישב בזה ייתורא דכירק עשב היינו אומרי' כן, דל"ל למתלי היתר כל דבר להם בהיתר ירק עשב לאדה"ר לכן צריך למכתב אשר הוא חי שאף אם הוא חי מותר לכם ליטול נשמתו ולאכלו, והשתא נמי אין לטעות ולומר שאפי' בעודו חי הותר להם דהלא כבר אסר להם אבר מה"ח ודם מן החי במאמר אך בשר בנפשו דמו כפירש"י, ולפי האמת השתא אתא ייתורא דכירק עשב להתיר להם בשר לשובע מה"ד כירק עשב שאין בו סברא לחלק ודלא כהא דכתיב בבשלח בתת ה' לכם בשר לאכול ופירש"י ולא לשבוע שלמדה תורה דרך ארץ, לכן הורה בכאן מצד הדין מותר אף לשבוע, וכן להתיר להם בערב ובבוקר כל אימת שירצו כירק עשב ולא ככתוב שם בערב בשר, דוקא בערב בשעת טורח דהתם הוא מפני ששאלוהו שלא כהוגן כפירש"י שם לכן הורה להם כאן היתר תמידי בדמיון ירק עשב כ"ז ועת לכל חפץ לכם):	NULL
Paaneach Raza, Noach 61	נתתי לכם את כל, פירש"י אבל לאדה"ר לא הרשיתי להמית ברי' ולאכול בשר, ותימה הלא אמרו בסנהדרין תאכל ולא אמה"ח משמע שאכל בשר, וי"ל דשחיטה הוא דשרי לי':	Genesis 9:3-4
Paaneach Raza, Noach 62	נתתי לכם את כל, וא"ת א"כ יטעו להתיר גם נטילת נשמת אדם לצורך אכילה, ת"ל כי בצלם אלקים וגו', ר"י:	Genesis 9:3-4
Paaneach Raza, Noach 63	ואך את דמכם וגו', שלא תאמר כיון שהותר לשפוך דם הבהמות דהיינו שגם חייהם ע"י האדם שהוא מפרנסם על אבוסו ורועה אותם במרעה טוב ושמן א"כ כמו כן מותר להרוג א"ע מטעם שחייו ופרנסתו ע"י עצמו לכן כתב לך כאן סמוך מיד ואך את דמכם לנפשותיכם אדרוש לאשמעינן דלא ושלא תאמר א"כ שאין הדבר תלוי בהאי טעמא א"כ כשם שהותר לנו נטילת נשמת בהמה וחי' כך הותר להם דמינו לכן סמך לזה תיכף ומיד כל חי' אדרשנו שאף בהמה וחי' נהרגין בדין על כך כדכתיב כי יגח שור וגו', וילפינן שור שור משבת שהכל בכלל:	Genesis 9:5
Paaneach Raza, Noach 64	ומיד האדם מיד איש אחיו אפי' מאחיו, בכור שור:	Genesis 9:5
Paaneach Raza, Noach 65	(וקשה הלא זה כבר נודע מקין שהרג את הבל אחיו, ואין להשיב א"כ אפי' ומיד האדם מיותר דכ"ש הוא מקין, דז"א דמלתא דאתיא מק"ו טרח וכתב לה קרא, ועוד דאי לא כתיב ומיד האדם לחייב רוצח שאינו קרוב הא סברא הפוכה דדוקא באחיו מיחייב בשהי"ל לרחם עליו כי שארו ובשרו הוא אבל עתה אחר שנכתב גם חיוב רוצח רחוק לו באמרו ומיד האדם ודאי מסתמא לחייב יותר ברחוק כמ"ש באמת אח"כ מיד איש אחיו ולא קודם לכן משום דבהכי הוי בדרך לא זו אף זו, ומ"מ קשיא לשתוק לגמרי מהאי מיד איש אחיו כיון דכבר ליכא למטעי דתרווייהו כתיבי הקרוב ממעשה דקין והרחוק כאן ומיד האדם, וי"ל דהתם במזיד אבל כאן מיירי בשוגג כדפירש"י גם בפשוטו וצריך לאשמעינן רבותא דאפי' בשוגג נמי אפילו מאחיו, אבל יותר נ"ל לפרש דקאי מיד איש אחיו על ומיד האדם כלומר שהש"י ידרוש מיד האדם לפעמים ע"י איש אחיו של נרצח כלומר והודיע דין גואל הדם בשוגג זהו מיד איש אחיו, ע"י איש שהוא אחיו כלומר אחיו של נרצח הנזכר בלשון את דמכם:	NULL
Paaneach Raza, Noach 66	ד"א ואך את דמכם לנפשותיכם וגו' בב"ר אמרו יכול אפי' כשאול, פי' לחייב ג"כ מי שהמית א"ע אבל לא בעבירה כ"א שלא ליפול בידי ערל וטמא כמו שעשה שאול, אבל אין בזה ג"כ קידוש השם, שוב אמר יכול אף כחנניא מישאל ועזריה, פי' שמסרו עצמם על קידוש השם יכול שאפי' כה"ג ליחייב, ואמר ת"ל אך מיעוט וכו', והקשה הר"ר יצחק הבחור אמאי אצטריך למעוטי כחנניא וכו', כלומר הנהרג על קידוש השם, תיפוק לי' מק"ו מצפרדעים כדאמרינן בחנניא וחבריו שנשאו ק"ו בעצמם וכו' או אם נלמד ההיתר מכאן ממיעוטא דאך ל"ל א"כ לומר התם שנשאו ק"ו (וי"ל דתרוייהו צריכי ק"ו וקרא, דק"ו למוסר עצמו ואינו משתדל להנצל אבל מ"מ אינו ממית עצמו רק שמניח להמית עצמו, וקרא להתיר אף ההורג א"ע כשאול, ומ"מ אומר המדרש כאן על ואך וכו' יכול כחנניא וגו', דלא מייתי מהכא לדומיא דידהו אלא לקידוש השם לומר דשמא אפי' על קידוש השם יאסר הכתוב אבל עכ"פ להורג עצמו בידים אתא קרא כפשטי' דדמכם לנפשותיכם וכענין שאול, וזהו כחנניא בכ"ף הדמיון ולא חנניא ממש דאלו הם לא עשו כי אם שמסרו עצמם ולא רצו להנצל בהעדר קידוש השם והפכו, וכן הצפרדעים עצמם שהלכו למיתה אבל לא שהמיתו א"ע, ולכך בחנניא וחבריו צ"ל שנשאו ק"ו וכו' ולא קאמר שהותר להם ממיעוטא דהכא דמתיר יותר מהמה דהיינו אפי' בידים כדי להודיענו דהאי קרא יתיר לגדולה מזו שעשו הם, דזולת זה הו"א דקרא דוקא בדומיא דידהו דילפי מיני' ייתור, והוי מוקמינן קרא במסתבר טפי דאף דפשטי' דדמכם לנפשותיכם בהורג עצמו מיירי מיעוט דואך לא הוי מוקמינן בכולי האי דהו"א הנח לי' לקרא ומוקים לי' אנפשי' אי לא דאייתר קרא להכי, מכח דלמוסר עצמו יש לימוד אחר דהיינו מכח ק"ו והשתא דאייתר קרא מלאוקמי' למוסר עצמו נמי אין לחלק ולאוקמא דוקא בעל קידוש השם ולא כשאול דשוב אין סברא לחלק מכיון דחזינן שלא חלקה התורה בהורג בידים וא"כ אין לתפוס על המדרש גם בזה:	NULL
Paaneach Raza, Noach 67	לדרת עולם, לדר"ת חסר כתיב לרמז על דורות שלא היו צריכים לאות הקשת כחזקי' ועזרא ורשב"י וריב"ל ודומיהן וששה היו לכן חסרה וי"ו לרמז הזה:	Genesis 9:12-13
Paaneach Raza, Noach 68	את קשתי נתתי וגו', מה נשתנה קשת דוקא לאות וי"ל מפני שבו יש מראה מתני הקב"ה כדכתיב ביחזקאל ממראה מתניו ולמטה וגו' כמראה הקשת וכו', (והרחמים מבלי קושי הדין רמוזים בזה כי כל מתנים רבים הם ועש"ז נקראו כן מלשון מתון ויישוב), וא"ת הלא קשת סימן תגר ומלחמה לא סי' יישוב ושלום ונאמר דרך קשתו וגו', וי"ל דהקשת הזה הפוך פגימתו לצד מטה מבלי שיורה לירות חצים אלינו והוא ענין לא ראתה חמה פגימתו של קשת מעולם דבמס' ע"ז על פסוק המשל ופחד עמו וגו':	NULL
Paaneach Raza, Noach 69	והי' בענני ענן וגו', מכאן שהשטן מקטרג בשעת הסכנה, טוב:	Genesis 9:14
Paaneach Raza, Noach 70	ג' פעמים קשת בפסוק נגד ג' מראות שבו אדום לבן ירוק וכן בנר, (קשת בגימט' מ"ן מרא"ה אדומ"ה לבנ"ה ירוק"ה):	NULL
Paaneach Raza, Noach 71	ויתגל, לשון גלות שע"י היין גלו בראש גולים, וכן מטעם זה כתב בעה"ט ויתגל אותיות גליות:	NULL
Paaneach Raza, Noach 72	בתוך אהל"ה, כתיב בה"א לומר בתוך אהל אשתו כי זנות יין ותירוש הם שכנים וחברים תמיד:	Genesis 9:21-22
Paaneach Raza, Noach 73	ויקח שם ויפת, פירש"י בזכות שנתאמץ שם במצוה יותר מיפת כלשון ויקח לשון יחיד זכו בניו לטלית של ציצית וקשה הלא לקמן פירש"י באברהם שבזכות מחוט ועד שרוך זכו לציצית, וכן איתא בגמ' וי"ל דכאן בזכות שמלה זכו בניו של שם לציצית אבל אין ידוע איזה מבניו יזכה עד שבא אברהם וזכו בהם ממצות מחוט, ר"י:	Genesis 9:23
Paaneach Raza, Noach 74	(ול"נ דע"י מצות שם בשמלה זכו לטלית ועדיין לא נודע לענין ציצית דוקא דהי' אפשר מצוה אחרת בטלית וכשבא אברהם בזכות מחוט זכו לציצית בטלית וזה דקדוק לשון רש"י כאן באמרו לטלית של ציצית ולא אמר לציצית אלא כלומר לטלית שבו זכו אח"כ באברהם לציצית:	NULL
Paaneach Raza, Noach 75	וידע את אשר עשה לו בנו הקטן פי' כנען שהוא הקטן שבבני בניו הנזכר למעלה שראה את ערותו שהוא חם, משא"כ שם ויפת שכתוב בהם ואת ערות אביהם לא ראו, והרי כנען שהוא הקטן שבבני חם כדכתיב ובני חם כוש ומצרים ופוט וכנען (ובני בנים הרי הם כבנים שלכך אמר בנו הקטן אע"פ דמיירי בכנען שאינו אלא בן בנו או אמר בנו של חם שראה ולא שם לבו לכסותו כמו שם ויפת לכן הוזכר ג"כ על הנבלה, ועם כ"ז לא נתקלל ג"כ כמו שנאמר ארור כנען וגו' ואת חם לא קלל לפי שלא חטא כ"כ ככנען אבל מ"מ לא ברכו כשם ויפת כיון שלא נפנה לכסות כמוהם, ר' יוסף קרא):	Genesis 9:24
Paaneach Raza, Noach 76	ברוך ה' אלקי שם, פי' ברוך הקב"ה שהוא האדון ושהוא אלקי שם, כלומר וברוך שם שאין לו אלקים זולתו, ג"ן:	Genesis 9:26
Paaneach Raza, Noach 77	יפת אלקים ליפת וישכון באהלי שם, שיתף את שניהם כאחד בברכה זו ותפס אהלי לשון רבים בעבור כי יפת יצא ממנו כורש שבנה בית שני ושם יצא ממנו שלמה שבנה בית ראשון אשר עמדו שניהם בין הכל ת"י ת"ך שנים כמנין ש"ם יפ"ת:	Genesis 9:27
Paaneach Raza, Noach 78	גבור ציד, הראשון כתיב גב"ר חסר, וכן מתחלה הוא החל להיות גבור בארץ מלמד שגבורתו הוא לצוד דעת הבריות ולהמרידם ביוצר אינה מצד עצמו אלא מחמת אדה"ר שחטא ומרד ג"כ בכך והוא הוא הראשון שהחל להיות בארץ כי אדם הי' יציר הראשון, פי' ר"י חסיד:	NULL
Paaneach Raza, Noach 79	כתים ודודנים, ובדה"י כתיב ורודנים ברי"ש לומר כי מתחלה היו דודיהן של ישראל ואח"כ היו רודיהם כי הכתים הם הרומיים כדכתיב וצים מיד כתים ומתרגמינן רומאי ובמסכת ע"ז אמרו כן עליהם כ"ו שנין הוו קיימי בהימנותייהו וכו':	Genesis 10:4-5
Paaneach Raza, Noach 80	(שפ"ה אח"ת בגימט' שפ"ה הקד"ש, או בגימט' הלש"ן הקד"ש):	Genesis 11:1
